HBD_cid,HBD_smiles
23443624,C(COCCOCCO)O.C(COCCOCCOCCO)O
23434510,C(COCCO)O.C(COCCOCCOCCO)O
23399563,C(CCOCCOCCO)COCCOCCO
23374036,CCCOC.C(COCCO)O
23345049,COC.COC.C(CO)O
23340344,COCCOCCO.C(O)O
23340053,CCOCCOC.C(COCCO)O
23311596,CCOCCO.C(COCCO)O
23212339,C(COCCO)C#COCCO
23118578,CCOCCOCCOCC.COC.C(COCCO)O
23071655,COC.COCCOCCO
22993107,C1CO1.C(COCCO)O
22910545,COCCOCCO.C(COCCO)O
22843960,CCCOCC(C)O
22770189,CCOCC.CCOCCO
22759520,CC(COO)OCCO
22616673,CCCOCCO.CCOCCO
22446709,COCCCOCCOCCO
22419261,C1COCCO1.C(CO)O
22352609,C(CCOCCO)CO
22315797,C(COCCO)O.O
22278184,C(COCCOCCO)O.N
22278183,C(COCCOCCOCCO)O.N
22184025,COC.COCCOCCOC.C(COCCO)O
22169807,C(COCCOCCBr)O
22102141,CCOCC.COCCOCCOC.C(COCCO)O
22072994,CCOCCO.CCOCCOCCO
22061755,CCCOCCC.C(COCCOCCOCCO)O
21997349,C(CO)O.C(COCCOCCOCCO)O
21960759,C=COCl.C(COCCO)O
21960651,CCCOCCC.C(COCCOCCO)O
21909739,CCOCC.C(COCCOCCOCCO)O
21909738,CCOC.C(COCCOCCOCCO)O
21909737,CCOC.C(COCCOCCO)O
21909736,CCOCC.C(COCCOCCO)O
21889358,CCCC.C(COCCO)O
21889122,C(COCCOCCO)O.N.N
21889118,C(COCCOCCOCCO)O.N.N
21872668,CCCOCCC.C(COCCO)O
21868117,COC.C(COCCOCCOCCO)O
21863951,CCOC.C(COCCO)O
21863332,COC.C(CO)O
21829939,CCO.COC.C(COCCOCCO)O
21756390,CCOC(C)(O)OCCO
21738648,COOOC.C(COCCOCCOCCO)O
21693792,C(CO)COCC(CO)O
21654093,CCOCCOCCOCCO.COCCOCCOCCO
21652642,CCOCCOCCO.COCCOCCO
21611472,C=O.C=O.C(COCCO)O
21584852,C(COCCO)O.C(COCCOCCO)O
21274234,C(COCCOCCOC(=S)S)O
21226492,CCCCOCCCC.C(COCCO)O
21225657,COC.C(COCCO)O
21225596,CCOCC.C(COCCO)O
21225595,CCOCC.C(CO)O
21183357,C(COCC(O)O)O
21035589,B(OCCO)(OCCO)OCCOCCO
21019465,CCOCCCOCCOCCO
20872990,C(COCCO)O.C(COCCO)O.[Y]
20829582,B(OCCO)(OCCO)OCCOC
20751094,C(COCCOCCOCCOO)O
20682175,[CH3-].[CH3-].CO.CO.CO.CO.C(COCCO)O.[Ti].[Ti]
20668795,COCCO.[Ac]
20499892,C(COCCOCC(O)I)O
20384907,CCCOCC.C(CO)O
20376802,C=C.C=C.C(COCCOCCO)O
20360922,CCOCCOCCO.C(COCCO)O
20347309,CCCOCCOCCOCCOCCOCCOCCO
20345232,COCCO.C1COCCO1
20318178,C(CO)COCC(CO)(O)O
20285654,C(COCCO[Si](=O)O)O
20273968,CCO.C(COCCO)O
20228547,CCOCCO.C1COCCO1
20215611,C(COCCOO)O
20186289,CCOCCOCCO.[Cl-]
20139824,CCCCOC.C(COCCOCCO)O
20089749,COC.COCCO.C(COCCO)O
20089748,CCOCC.COCCO.C(COCCO)O
20088380,COCCOCCOC.C(COCCOCCOCCO)O
20081045,C(COCCOCCOCS)O
20058863,[Li+].C(COCCOCCOCCO)O.[I-]
20040193,CCCCOCCOCCCC.C(CO)O
19981229,CCCCOCCO.CCOCCO
19909147,C(COCCOCCO)O.[Br-].[Br-]
19868279,CCCCOC.C(COCCOCCOCCO)O
19828977,C(COCCOC(F)F)O
19777586,C(COCCOCCO)O.C(COCCOCCO)O
19777584,C(COCCOCCOCCO)O.C(COCCOCCOCCO)O
19777583,C(COCCOCCOCCOCCO)O.C(COCCOCCOCCOCCO)O
19777582,C(COCCOCCO)O.C(COCCOCCOCCOCCOCCO)O
19777581,C(COCCOCCOCCOCCOCCO)O.C(COCCOCCOCCOCCOCCO)O
19438644,COCCO.C(COCCO)O
19438579,CCOCC(O)O
19097042,CCCCOCCOCCO.C(COCCO)O
19067848,C(COC(CO)CO)O
19013119,CCCCOCCC.C(COCCO)O
19013118,CCCOCC.C(COCCO)O
18997488,COC(CO)(O)O
18987545,C(CO)COCCCOCCO
18962199,COC.COCCOC.C(COCCO)O
18793663,C(COCCOC(CO)O)O
18764594,C(CO)O.C(COCCO)O.C(COCCOCCO)O
18704162,CCOCC.COC.C(COCCO)O
18680530,C(CO)O.C(CO)O
18680367,C(CO)O.C(CO)O.C(CO)O
18680298,CCOCCOCCO.CCOCCOCCO
18520789,CCCOCC.C(CO)O.C(CO)O
18459589,CCCCOCC.C(COCCO)O
18459544,CCCCOCCOCCO.C(CO)O
18445425,C(COCCOCCOC=O)O
18432061,CC(COCCO)OO
18427320,CCCCOC.C(COCCO)O
18427188,C(CO)CO.C(COCCO)O
18356761,COCCCOCCO
18356760,CCOCCCOCCO
18354038,CO.COCCOCCOC
18329577,CO.COCCO
18327111,C(CO)O.C(COCCOCCO)O
18320983,CCOCC.COC.C(COCCOCCOCCO)O
17949227,CCOCC(O)(O)OCC
17910208,COCCOCCO.C(COCCOCCOCCO)O
17869622,COC.C#COCCO
14963559,C(COCCOCC(F)(F)F)O
14786212,C(COCCOCCOCCOCCOCCI)O
13896571,C(COCO)OCCOCO
13737964,CC(COCCO)OC
13737962,CC(COC)OCCO
13594746,CC(COCCOC)O
13521797,C(C(COCC(CO)O)O)O
10420202,C(COCCOCCOCCF)O
6950270,CC(COCC(C)O)O
5463834,COC.C(COCCOCCO)O
3019826,C(COCCOCC#CCOCCO)O
517638,COCCOCCCOCCO
176234,B(O)(O)O.COCCO
172226,B(O)(O)O.CCOCCOCCOCCO
112760,C(CCOCCO)COCCO
145793571,COCCO.COCCO.O=[Ti]
145793570,CCCOCCO.CCCOCCO.O=[Ti]
145793569,CCOCCO.CCOCCO.O=[Ti]
145793287,C(COCCOCC1(O[Si](=O)O1)O)O
145744671,C(CO)COCCOCCOCCOCCO
142028300,CC.CCCOCCO
141655271,C(CCOCCOCCO)COCCO
141654851,B([O-])([O-])OCCOCCO.[K+].[K+]
141654849,B([O-])([O-])OCCOCCO.[Na+].[Na+]
141654848,B([O-])([O-])OCCOCCOCCO.[Na+].[Na+]
141569363,C(COCCOCC(O)(O)O)O
141489790,COC(COCCOCCO)I
141415361,COC(COCCOCCO)Br
141388494,C(COCCO)O.F
141215729,C(COCCOCCOCCOCCOCCOCCOCCO)O.O
141187947,C(CO)O.O.O.O.O
141130910,COCCOCCOCCOCCO.O
141018636,CCCOCCO.O
140933500,C(COCCOCCOCCO)O
140788999,COCC[OH2+]
140329102,C(COCCOC(=O)Br)O
140324965,CCOCCOCC(O)OCl=O
140273508,C(COCCOCCOCBr)O
140268829,CCOCC(C)O.O
140264802,C(COCCOOOCCOCCO)O
140208096,CC(C)OCCO.O
139970083,C(COCCOCCOS(=O)(=O)[O-])O.[Na+]
139941190,C(CCF)COCCO
139727015,C(CO[As](OCCO)OCCO)O
139652995,CCCOOCCOCCO
139213633,C(COCCOCC[Se])O
138732025,CCOCCOCCO.[Na]
134971050,C[C+](C)OCCO
134931759,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Na+]
134931758,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Na+]
134931683,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Na+]
134930895,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[K+]
134231118,CCOC(CO)(O)O
132275882,C(COCCOCC(O)[Si])O
132084551,[Li+].CCC[CH2-].COC.C(COCCO)O
131955086,[CH2+]OCCOCCOCCOCCOCCOCCOCCO
131711019,CCOCCOCCO.O
129900115,C(COC=COC=CO)O
129880676,COCCO.COCCO.COCCO.[Yb]
129856512,C(COCCOCCOCCOCCO)O.O
129851719,COCCO.COCCO.[Fe]
129826536,C(COCC(O)Br)O
129817433,COCCO.COCCO.COCCO.[Ce]
129783920,C1COCC[OH+]1.[O-]Cl(=O)(=O)=O
129714115,CCOCCO.CCOCCO.CCOCCO.[Y]
129650680,C(C(O)(O)O)OCC(O)(O)O
129646650,C(COCCOCC(O)(I)I)O
129642409,C(COCCOC[CH-]O)O.[Co]
129318966,COCCO.COCCOCCOCCOC
126970814,[CH2-]COCCO
123783389,C(COCC(O)O)OCCOCC(O)O
123751815,CC(COCCO)F
123700305,COCCOCCOCC(O)O
123211936,CC(OCCO)F
122684178,C(COCCOCCO)O.[N-]=[N+]=[N-]
122198480,[CH2-]COCCOCCOCCO
122198478,[CH2-]CCOCCOCCOCCOCCO
121365600,CCOCCO.COCCOC
121291427,C(COCC(O)(F)F)O
121233737,COCCO.COCCO.[Ni]
121233726,COCCO.COCCO.[Co]
118986996,[CH2-]COCCOCCOCCOCCOCCO
102601654,COCCO.COCCO.COCCO.[Nd]
102601155,COCCO.COCCO.COCCO.[Er]
101949894,COCCCOCCOCCOCCO
101717472,C(COCCOCC#CC#CCOCCOCCO)O
101126415,C1COCC[OH+]1
91824259,CCCCC.CCO.C(COCCO)O
91809508,[CH2+]OCCOCCOCCOCCOCCOCCOCCOCCO
91666460,[CH2-]COCCOCCO
90657084,CC(COCCO)O
90463914,C(COCC[O-])O.[NH4+]
90255277,COOCCOCCO
90008268,CCOCCO.CCOCCOCC.C(CO)O
89779040,CCO.COCCOC.COCCOC
89303599,C#COCCOCCOCCOCCOCCOCCO
89249457,CCO.C(COCCOCCOCCO)O
89131513,C(CO)COCCOCCOCCO
88546929,CCCCOCCOCCO.COCCOCCO
88523052,CCCC.C(COCCOCCOCCO)O
88482191,CCCOC(CO)(O)O
88342954,CC(COCCOO)O
88257725,CCOCC(O)I
88243852,C(COCCO)O.Cl
88077739,CCOCCO.CCOCCOCCO.CO
88012426,CCOC.COCCOCCOC.C(CO)O
87990700,C(COCCOCC(O)F)O
87844299,CCOCC.C(CO)O.Cl
87839625,C(COC(=S)CO)O
87793364,CC(COC(C)COC)O.O
87695060,CC(OC(CO)F)F
87673125,C(COCCOCCOCCO)O.C(O)O
87645905,C(COCC(O)F)O
87593302,C(C(O)(O)OC(CO)(O)O)O
87563878,CCOCC.CCOCCOCCOCC.C(COCCO)O
87348414,COC.COCCOC.C(CO)O
87301416,CCO.COCCOCCOCCOCCOC
87283407,CCOCCOCCOCC.C(COCCO)O
87283406,CCOCC.C(COCCO)O.C(COCCO)O
87171473,C(COCC(O)O)OCC(O)O
87148405,C(CO)O.C(COCCOCCOCCOCCOCCO)O
87118734,COCCO.COCCO.COCCO.[La]
86290239,[CH2+]OCCO
86160301,C(C(O)OC(CO)O)O
86014135,C(COCCOCC[Te])O
77003909,C(COCCOCCO)O.C(COCCOCCOCCOCCO)O
75530469,C(COCCOC(F)(F)F)O
74049872,C.C(COCCOCCOCCO)O
74049868,[CH2+]OCCOCCOCCOCCOCCO
72187579,CCOCCO.C(COCCOCCO)O
71774635,CC(COCC(C)O)O
71677770,[CH2+]OCCOCCOCCOCCO
71627379,CCCC.CCCOCCO.C(CO)O
71598530,CCCC.CCOCCO.CCOCCO
71598529,CCC.CCCCOCCOCCOCCO
71428413,C(COCCOCCOCCOCCOCCF)O
71371218,C(COCCOCCl)O
71348337,B1(OCCO1)OCCOCCO
69262981,C1CCC1.C(CO)O.C(COCCO)O
66545757,CCOCCOC.COCCO
60210966,COCCOCCOCCOC[CH+]OCCO
57486778,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O.O
57354225,C(COCCOCC#CCO)O
57350505,C(COCCOCCOCCOCCOCCO)O.[Cl-].[Cl-]
56845953,COCCO
53339013,[CH2-]COCCOCCOCCOCCO
53245692,C(COC=COCCO)O
50919680,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[K+]
49795067,[CH2+]OCCOCCOCCO
46850848,C(COCCOCCOCCOC#CO)O
42627569,C.COCCOCCOCCO.O
42627198,C(COCCOCCOCCOCCOCCOC#CO)O
23704731,C(COCCOS(=O)(=O)[O-])O.[Na+]
23668373,C(COCC[O-])O.[Na+]
23500269,CC(COCCOCCO)(O)O
23368959,C(COCCON=O)O
23225472,C(COCCOOCCO)O
23206782,COC(CO)(O)OC
23147915,CCOCCOCC(O)O
23133360,CCOCCOCCOCCOCCO.COC.C(CO)O
23126622,CCOOCCOCCO
22479672,C(COCCON)O.Cl
22389707,C(COCC[O-])O
21881955,CCOC.C(CO)O
20376578,B(O)(O)OCCOCCOCCO
20333612,C(COCC(O)I)O
19972268,CCC.COCCO
19920477,CO.C(COCCOCCO)O
18791856,COCCOCCOC.C(COCCO)O
18622897,CCOCCO.CO
17949228,COCC(O)(O)OC
17843782,C(COO)OCCOO
16688146,C(CO[Sb](OCCO)OCCO)O
16040254,CO.COCCOCCOCCO
12527704,C(COCCOCC#CCOCCOCCO)O
12216299,C(COCCO)O
10329287,CCCCOCCO
6950269,CC(COCC(C)O)O
447621,CCOCCOCCOCCO.O
3793685,CCOCC[OH2+]
5490415,C(COCC[O])O
6335483,CCOCCO.CCOCCO.CCOCCO.[Al]
6391622,COCCO.COCCO.[AlH2-]
10057508,CCCCOCCO
10219874,COCCO.COCCO.[Na+].[Al]
10441896,C(COCCOCCO)O
10630887,C(C(CO)OCC(CO)O)O
11194652,COCCO.COCCO.[Al]
11222154,C(COCCOCCOCCO)O.O=[Si]=O.[Pd]
11234362,C(COCCOCCOCCO)O.O=[Ti]=O.[Pd]
16058633,CCOCCOC.CO
17784873,CC(=[Ti+2])OCCO
18343464,C(COCCO[Si]OCCO)O
18372130,C(COCCOCCOCCO)O.[OH-].[OH-].[OH-].[Ti]
18506305,CCOCCO.C(CO)O.[Pb]
18506306,CCOCCO.C(CO)O.[Ge]
18618942,C(CO)O.C(CO)O.[Ge]
18626818,C(COCCOCCOS(=O)(=O)[O-])O.[O-2]
18993831,CCOCC.COC.C(COCCOCCO)O
19043806,C(COCCO)O.[Pb]
19433397,C(COCCO)O.C(O)O
19607496,C(COCCOCCO)O.C(COCCOCCO)O.[Cl-].[Cl-]
19777585,COC(=O)[O-].C(COCCO)O
19856924,COCCOCCO.C(COCCOCCO)O
19881004,CCO.COCCO
19937022,C(COCCO)O.C(C#CCO)O
20026262,CC(OCCO)I
20058861,C(COCCOCCOCCO)O.[Na+].[I-]
20058864,C(COCCO)O.[Na+].[I-]
20058865,C(COCCOCCO)O.[Na+].[I-]
20064810,COO[Si](=O)[O-].C(COCCO)O
20135057,C(COCC[O-])O.C(COCC[O-])O.C(COCC[O-])O.[Al+3]
20196187,C(COCCOCCOCCO)O.[K+]
20200048,CCCOCCO.COC
20208867,CCOCCO.N
20209709,COCCOCCO.[Na+]
20228950,CCOC(CO)(OC)OC
20238046,C(CO[CH-]CO)O.[K+]
20285642,C(COCCOCCO[Si](=O)[O-])O
20285643,C(COCCOCCO[Si](=O)O)O
20285653,C(COCCO[Si](=O)[O-])O
20308153,C(COCCO)O.[OH-].[OH-].[OH-].[Ti]
20352054,B([O-])([O-])OCCOCCO
20352055,B(O)(O)OCCOCCO
21116039,C(COCCOCCO)O.C(COCCOCCO)O.[SH-].[SH-]
21123772,CCOCCO.[Mg+2]
21124069,CCCCOCCO.[Na+]
21329549,C(COCCOCC[O-])O.[Mg+2].[Cl-]
21448814,C(COCCOP([O-])[O-])O
21448815,C(COCCOP(O)O)O
21491152,C(COCCOCCOCCO[Si](=O)O)O
21909564,C(COCCOS(=O)(=O)[O-])O.[O-2]
21977723,COC.C(COCCO)O.[Fe+2]
22123513,CCOCC.COC.C(COCCO)O.C(COCCO)O
22131878,C(COCCO)O.[Mg+2].[Cl-]
22146005,COC.COCCO
22572092,C(COCCO)O.O.O
22592949,CO.C1COCCO1.O
22676959,C(COCCO)O.N.N
22678961,CO.C(COCCO)O
22942535,C(COCC(CO)O)O
23303892,C(COCCO)O.[Cl-]
23303897,C(COCCOCCO)O.[Cl-]
23686457,C(COCCO)O.[OH-].[Na+]
23718982,C(COCC[O-])O.[K+]
24193682,[Li].CCOCCO
24806090,C(COCCOCCOCCO)O
24884332,C(C(COCC(CO)O)O)O
50919755,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Ta+5]
50919756,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Nb+5]
50919757,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[V]
50919758,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[V]
50919761,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.[Fe+3]
50921457,C(COCCO)O.O=[Mo]=O
50932201,CCOCCO.CCOCCO.CCOCCO.[Al]
50932970,COCCO.COCCO.[AlH2-]
50933029,C1C[OH+]CC[OH+]CC[OH+]CC[OH+]CC[OH+]1.Cl[Ga]Cl
53249256,C(COCCO)O.C(=O)O.C(=O)O
53627955,C(COCCOCC[O])[O]
53799853,C(CO)COC(CO)CO
53897692,CCC(C)OCCO
55255517,B(CCCOCCOCCO)(O)O
57417371,[CH2]COCCO
59090062,[B]C(C)OCCO
59969300,C(COOCCOO)O
70140775,C1CC1.C(CO)O.C(COCCO)O
72708935,C(CO)O.C(CO)O.[Zn+2]
73415849,C(C(CO)OCC(CO)O)O
73729038,C(COCCO)O.O.O.O.O.[V]
81847500,CC(COCCOC)O
81847501,CC(COCCOC)O
85714096,[CH2+]COCCO
85842064,C(COCCOCl)O
86160299,C(C(O)OCC(O)O)O
86287438,C.C.C(COCCO)O
86618021,CCO.C(CO)O.O
86709899,CO.COCCOC.O
87069060,C(COCCO)O.OP(=O)(O)O
87074531,C(COCC[As])O
87085425,CCCOCCO.O[Ti]=O
87085450,COCCO.O[Ti]=O
87085455,CCOCCO.O[Ti]=O
87157650,C(COCCO)O.[N+](=O)(O)[O-]
87173920,CCCCOCCO.O[Ti]=O
87179017,C(CO)O.C(CO)O.O=[Ti]
87185228,C(COCCOCCOCCO)O.[Si]
87242117,C(COCCO)O.OS(=O)(=O)O
87399382,C(COCCO)O.C(=O)(O)O
87449395,COC.C=O.C(CO)O
87453042,C(COCCOCCOCCO)O.O[V](=O)O
87453239,C(COCCOCCO)O.O[V](=O)O
87457510,C(COCCO)O.NO
87485293,C(COCCOS(=O)(=O)O)O.O
87591064,C[As](C)CCOCCO
87607410,CCOCCO.Br
87609859,CCOCC.COCCO.C(CO)O
87668697,CCCCO[CH-]CO.[Na+]
87674317,[Li+].C(COCCO)O.[OH-]
87674318,[Li].C(COCCO)O
87747764,COCCOCCO.OS(=O)(=O)O
87749123,CCOCCO.OS(=O)(=O)O
87792116,CCOCCO.[OH-].[K+]
87793690,CCOCCOCCO.CCOCCOCCO.O
87796827,C=O.C(COCCO)O
87818627,CCOCCO.C(CO)O.[Ba]
87818628,CCOCCO.[Ba]
87856868,CCCC.CCOCC.C(COCCO)O
87857334,C(COCCO)O.O[Si](=O)O
87862304,C(COCCO)O.[Ba]
87878389,COC.C(COCCO)O.[Fe]
87888911,CCOCCO.[Na]
87908068,C(COCCOCCOCCO)O.O[Ti]=O
87908145,C(CO)O.C(CO)O.O[Ti](=O)O
87909853,CCOC.COCCOC.C(COCCO)O
87912893,CCCOCCC.COCCOCCO
87928923,C(COSOCCO)O
87965675,CCOCC.C(CO)O.[Pb]
87994458,CC(=[Zr+2])OCCO
88010500,C(COCCOCCOCCOCCOCCO)O.C(COCCOCCOCCOCCOCCO)O.O
88051413,B(O)(O)OC.C(COCCOCCO)O
88052339,CCOCC(C)O.C(CO)O
88052380,C(CO)O.C(CO)O.S
88064285,C(COCCO)O.[Mg].Cl
88064296,C(COCCO)O.S
88088327,CCOCCO.[Pb]
88089183,CCOCCO.[Ge]
88102505,CCCCOCCO.[Ba]
88131027,CCOCCO.Cl
88157140,B(O)(O)O.C(COCCOCCO)O
88184799,C(COCCOCCOCCO)O.O.O.O.[Ti]
88225709,CCOCCO.[Si]
88226001,C(COOCCOCCOOCCO)O
88247658,C(COCCOCl(=O)(=O)=O)O.[Na]
88247659,C(COCCOCl(=O)(=O)=O)O
88247660,C(COCCO)O.[O-]Cl(=O)(=O)=O.[Na+]
88253511,C(COCCOCCOC#N)O
88257724,CCOC(CO)I
88261379,CCOCC(O)(O)O.N
88261984,C(COCCON(O)O)O
88312350,CCCCOCCO.[Al]
88316078,C(COCCO)CI
88343296,C(COCCO)O.[NH4+].[Cl-]
88344810,COCCO.C1CO1
88355043,COCCO.C(CO)O
88360253,C(COCCO)O.N.[Ti]
88374220,CCOCCO.[Zn]
88374845,C(COCCO)O.F[Sb](F)(F)(F)F
88384895,CCOCCO.C=O
88388409,COCC(OCCOCCOCCOCCOCCO)[As]
88389350,C(COCCO)O.N(=O)O
88418406,[Li].COCCOCCO
88425944,B(O)(O)O.C(COCCO)O
88432050,B(O)(O)OCCOCCO.N
88460519,COC[CH2-].COC[CH2-].COCCO.COCCO.O=[Ti+2]
88461092,C(COCC(O)(O)OC(=O)O)O
88484275,C(COCCO)O.Cl[Sb](Cl)Cl
88484276,C(COCCO[Sb](Cl)(Cl)Cl)O
88513212,C(COCCOS(=O)[O-])O.[Na+]
88513213,C(COCCOS(=O)O)O
88514098,COO[Si](=O)O.C(COCCO)O
88516189,CCOCCO.CCOCCOCCO.COCCO
88546019,COCCO.CO[Si](OC)OC
88558918,COCCOCCCOCCCOCCO
88558919,CCOCCOCCCOCCO
88591056,C(COCCP)O
88607962,COCCOCCOCCO.C(COCCO)O
88619365,C(CO)O.C(CO)O.[Na]
88632173,CCOCC.C(CO)O.[Si]
88642687,COC[CH2-].COC[CH2-].COCCO.O=[V]=O
88647846,CCOCCO.Cl[V](Cl)Cl
88650502,COS(=O)(=O)OCCOCCO
88659630,COCCOCCO.[Na]
88688464,CO.CO.C(CO)O
88710756,C(COCCO)O.[OH-].[K+]
88710758,C(COCCO)O.[K]
88735676,B(=O)OC.C(COCCOCCO)O
88740806,C[O-].COCCO.[Na+]
88743008,C(COCCO)O.Br.Br
88762316,C(COCCOCCO)O.O[Si](O)(O)O
88762754,C(COCCO)O.O[Si](O)(O)O
88786558,C(COCCOI)O
88791858,C(COCCO)O.O[Si](O)(O)O[Si](O)(O)O
88791921,C(COCCOCCO)O.O[Si](O)(O)O.O[Si](O)(O)O
88791922,C(COCCOCCO)O.O[Si](O)(O)O[Si](O)(O)O
88794817,COP(O)OCCOCCO
88800905,C(COCCO)O.O.O.O.[Ti]
88800907,C(COCCO)O.O[Ti]=O
88801530,CCCOCC(O)(O)O
88832455,CCOCCO[Si](=O)OCCO
88861430,CCOC.C(COCCOCCOCCOCCO)O
88861448,CCOC.C(COCCOCCOCCOCCOCCO)O
88861462,CCCOCC.C(COCCOCCOCCO)O
88861467,CCCOC.C(COCCOCCOCCOCCO)O
88861499,CCCOCC.C(COCCOCCOCCOCCO)O
88897740,C(CO[C-]=O)O.C(CO[C-]=O)O.[Rb+]
89144564,C(COCC[Si])O
89147485,C(COCCO[O-])O.[Na+]
89183767,C(COCC(O)P)O
89183827,C(COCCOCC(O)P)O
89388819,CCOCCOCC.C(CO)O
89395953,COCCOCCO.COCCOCCO.O
89525774,CCCOCCO.CCO
89600483,C(COC(CF)F)O
90091946,C(COCCOS(=O)(=O)[O-])O.[NH4+]
90868800,C(COCCOCC(OCF)(F)F)O
92043219,CCOCCOCCO
92144466,CC(COCCO)OCCO
92160148,CC(COCCOCCO)O
92171907,CC(COCCOCCO)O
92257131,C(COCC(CO)O)O
92403970,CC(COCCO)OCCO
97109324,C(COCCOCC(F)F)O
100918600,C(COCCOCOO)O
100948835,COCC[OH+][CH2]
100948837,C[OH+]CCOC
100996607,C(COCCOCCOCCO)O
100996608,C(COCCOCCO)O
101033869,C(COCCOCCOCCOCC[O-])O.[K+]
101033870,C(COCCOCCOCC[O-])O.[K+]
101094802,[CH2]OCCO
101094803,C(COCCOCC[O])O
101094804,[CH2]OCCOCCO
101174357,C(COCCOCCOS(=O)(=S)O)O
101196707,[CH2]OCCOCCOCCO
101196709,[CH2]OCCOCCOCCOCCO
101196711,[CH2]OCCOCCOCCOCCOCCO
101196713,[CH2]OCCOCCOCCOCCOCCOCCO
101208336,C(CO)COCCOCCOCCOCCOCCO
101400291,CCCCOCCO
101400292,CCCCOCCO
101400293,CCCCOCCO
101645562,C(C[O-])O.C(C[O-])O.O.[Ti+2]
101654132,C(COCCOCCO[N+](=O)O)O
102239817,C(COCCO[N+](=O)O)O
102323145,CCCCOCCO
102395021,C(C[O-])O.C(C[O-])O.[Ti+2]
102484507,C(C[O-])O.C(C[O-])[O-].[Sb+3]
102600961,COCCO.COCCO.COCCO.O=[V]
117722829,[H+].C(COCCO)O
117777066,CCCCOCCO.COCCOCCOCCO
117962786,C(C(O)OC(CO)O)O
118692258,COCCO.COCCO.[Cu]
121233072,COCCOCCO.COCCOCCO.[Cu]
126481685,CCOCCO.F
126569435,C(COCCOCI)O
130127255,C(C(O)OC(C(O)O)O)(O)O
130683686,CC(COCC(C)O)O
131674246,C(COCCOCCO)O
131701164,CCCCOCCO
131852037,COCCO.COCCO.[Ca]
131866193,COCCO.COCCO.[Ba]
132009843,C(COCCO)O.[Na]
134328619,CCOCCO.COC.C(COCCO)O
134328621,CCOCCO.COCCOCCOC
134611240,CCCO.C(COCCOCCO)O
135221099,C(CO)O.C(CO)O.[Mg]
135318097,C(CO)O.C(CO)O.O
136202263,[CH2+]CCCOCCO
137347160,C(COCCOCCOCCOCCI)O
137406820,C(COCCOC(O)O)O
137511654,COCCOOCCO
138488183,CCOCC.COCCOCCO.C(COCCO)O
138488185,CCOCCOCCOCC.COCCOCCO
139392085,CCOCCOCC(O)I
146179332,C(COCCOSI)O
146257712,C=COCCO.C(CO)O
146309414,CCOCC.C(CO)O.C(COCCO)O
146470375,CCOCC.C(COOCCO)O
146547586,C(COC=COCCO)O
8019,COCCO
174,C(CO)O
23678159,C(C[O-])O.[Na+]
3014186,C(CON)O
2733139,C(CO)O
2733137,C(CO)O
23688918,[Li+].C(C[O-])O
20437942,C(CO)O.O
16213434,C(CO)O
16213380,COCCO
10986148,C(CO)O
5247113,C(C(O)O)O
3016424,C(C(O)O)(O)O
445171,CO.C(CO)O
126843384,C(CO)O.O.O.O.O.[Ti]
123331835,C(CO[SiH3])O
91203794,C(CO)O
90659541,C(CO)O.O=[Sb]O[Sb]=O
71414876,C(CO)O.O.O
60074138,[CH2-]CO
59977916,[CH2-]CO.[Rf]
58670892,COOCCO
58175756,[CH]CO
57925050,COCCO
57204762,C(COS)O
23553108,C(CO)[OH2+]
22504935,COCCO.O
22259953,C(C(O)(O)O)O
22052980,C(C(O)(O)O)(O)O
20089624,C(COOCCO)O
19906354,C(C(O)F)O
14819036,C(COO)O
14229397,B(O)(O)OCCO
13304337,C(C[O-])O
11829546,C(C(O)Br)O
6604152,C(COS(=O)[O-])O
6432439,[CH2]CO
170203,B(O)(O)O.C(CO)O
134462,C(CO)O
129701637,C(C(O)[Al])O.O
123836942,C(COOO)O
123281160,[B]C(CO)O
91532381,C(C(OI)I)O
91063878,[B][B]OCCO
90909707,COCCO
90657090,C.C(CO)O.O
88614575,B(F)(F)F.C(CO)O
88545060,C#C.C#C.C(CO)O
87769990,C(COOOCCO)O
86601574,C(CO)O.C(=O)=O
86592871,C(CO)O.[Na]
72365531,CCOOCCO
72201055,C([C](CO)O)O
59945499,CO[CH-]CO.[Y].[Y].[Y].[Y].[Y].[Y]
59906276,[CH2-]CO.[Ac]
59902700,[CH]C(CO)O
59890033,[CH2-]C(CO)O.[Rf]
59858642,C([C-](O)O)(O)O
59712623,CCOOCCO
59533126,COCCO
